store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"3,8,185",1217,0,"Lenovo Y50 Intel Quad Core i7-4700HQ, 16GB Memory, 256GB SSD",,,,,,lenovo-y50-intel-quad-core-i7-4700hq-16gb-memory-256gb-ssd,lenovo-y50-intel-quad-core-i7-4700hq-16gb-memory-256gb-ssd.html,,No layout updates,Product Info Column, ,Use config,Use config,No,1099.99,,100,,Enabled,No,"Catalog, Search",None,"Lenovo Y50 Intel Quad Core i7-4700HQ, 16GB Memory, 256GB SSD, 2GB NVIDIA GTX 860M 15.6"" 4K","Lenovo Y50 Intel Quad Core i7-4700HQ, 16GB Memory, 256GB SSD, 2GB NVIDIA GTX 860M 15.6"" 4K",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Lenovo Y50 Intel Quad Core i7-4700HQ, 16GB Memory, 256GB SSD",0,simple,,,,,
admin,base,Default,simple,,,0,ULTRA 16-Port Fast Ethernet Switch,,,,,,tp-link-wireless-n600-dual-band-gigabit-router,tp-link-wireless-n600-dual-band-gigabit-router.html,,No layout updates,Product Info Column, ,Use config,Use config,No,24.99,,100,,Enabled,No,"Catalog, Search",None,ULTRA 16-Port Fast Ethernet Switch,ULTRA 16-Port Fast Ethernet Switch,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,ULTRA 16-Port Fast Ethernet Switch,0,simple,,,,,
admin,base,Default,simple,,,0,ULTRA 8-Port Gigabit Ethernet Switch,,,,,,tp-link-wireless-n600-dual-band-gigabit-router,tp-link-wireless-n600-dual-band-gigabit-router.html,,No layout updates,Product Info Column, ,Use config,Use config,No,19.99,,100,,Enabled,No,"Catalog, Search",None,ULTRA 8-Port Gigabit Ethernet Switch,ULTRA 8-Port Gigabit Ethernet Switch,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,ULTRA 8-Port Gigabit Ethernet Switch,0,simple,,,,,
admin,base,Default,simple,"3,8,186",1218,0,"Lenovo K450E Gaming PC - Intel Core i5-4460 3.20GHz, 12GB DDR3 ",,,,,,lenovo-k450e-gaming-pc-intel-core-i5-4460-3-20ghz-12gb-ddr3,lenovo-k450e-gaming-pc-intel-core-i5-4460-3-20ghz-12gb-ddr3.html,,No layout updates,Product Info Column, ,Use config,Use config,No,649.99,,100,,Enabled,No,"Catalog, Search",None,"Lenovo K450E Gaming PC - Intel Core i5-4460 3.20GHz, 12GB DDR3 ","Lenovo K450E Gaming PC - Intel Core i5-4460 3.20GHz, 12GB DDR3 ",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Lenovo K450E Gaming PC - Intel Core i5-4460 3.20GHz, 12GB DDR3 ",0,simple,,,,,
admin,base,Default,simple,"3,8,186",1219,0,"CybertronPC Hellion Gaming PC - AMD Six-Core FX-6300 3.50GHz, 16GB DDR3,",,,,,,cybertronpc-hellion-gaming-pc-amd-six-core-fx-6300-3-50ghz-16gb-ddr3,cybertronpc-hellion-gaming-pc-amd-six-core-fx-6300-3-50ghz-16gb-ddr3.html,,No layout updates,Product Info Column, ,Use config,Use config,No,799.99,,100,,Enabled,No,"Catalog, Search",None,"CybertronPC Hellion Gaming PC - AMD Six-Core FX-6300 3.50GHz, 16GB DDR3,","CybertronPC Hellion Gaming PC - AMD Six-Core FX-6300 3.50GHz, 16GB DDR3,",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"CybertronPC Hellion Gaming PC - AMD Six-Core FX-6300 3.50GHz, 16GB DDR3,",0,simple,,,,,
admin,base,Default,simple,,8907,0,ULTRA 8-Port Gigabit Ethernet Switch,,,,,,tp-link-wireless-n600-dual-band-gigabit-router,tp-link-wireless-n600-dual-band-gigabit-router.html,,No layout updates,Product Info Column, ,Use config,Use config,No,19.99,,100,,Enabled,No,"Catalog, Search",None,ULTRA 8-Port Gigabit Ethernet Switch,ULTRA 8-Port Gigabit Ethernet Switch,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,ULTRA 8-Port Gigabit Ethernet Switch,0,simple,,,,,
admin,base,Default,simple,"3,8,186",1220,0,CybertronPC Assassin TGM2242F Gaming PC - AMD FX-4170 4.20GHz,,,,,,cybertronpc-assassin-tgm2242f-gaming-pc-amd-fx-4170-4-20ghz,cybertronpc-assassin-tgm2242f-gaming-pc-amd-fx-4170-4-20ghz.html,,No layout updates,Product Info Column, ,Use config,Use config,No,799.99,,100,,Enabled,No,"Catalog, Search",None,"CybertronPC Assassin TGM2242F Gaming PC - AMD FX-4170 4.20GHz, 8GB DDR3, 1TB HDD, DVDRW, 2x AMD Radeon HD6570 ","CybertronPC Assassin TGM2242F Gaming PC - AMD FX-4170 4.20GHz, 8GB DDR3, 1TB HDD, DVDRW, 2x AMD Radeon HD6570 ",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,CybertronPC Assassin TGM2242F Gaming PC - AMD FX-4170 4.20GHz,0,simple,,,,,
admin,base,Default,simple,,,0,ULTRA 5-Port Gigabit Ethernet Switch,,,,,,tp-link-wireless-n600-dual-band-gigabit-router,tp-link-wireless-n600-dual-band-gigabit-router.html,,No layout updates,Product Info Column, ,Use config,Use config,No,24.99,,100,,Enabled,No,"Catalog, Search",None,ULTRA 5-Port Gigabit Ethernet Switch,ULTRA 5-Port Gigabit Ethernet Switch,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,ULTRA 5-Port Gigabit Ethernet Switch,0,simple,,,,,
admin,base,Default,simple,"3,8,186",1221,0,"iBUYPOWER TD742 Gaming PC - Intel Core i7-4770 3.40GHz, 8GB Memory",,,,,,ibuypower-td742-gaming-pc-intel-core-i7-4770-3-40ghz-8gb-memory,ibuypower-td742-gaming-pc-intel-core-i7-4770-3-40ghz-8gb-memory.html,,No layout updates,Product Info Column, ,Use config,Use config,No,849.99,,100,,Enabled,No,"Catalog, Search",None,"iBUYPOWER TD742 Gaming PC - Intel Core i7-4770 3.40GHz, 8GB Memory, 500GB HDD, 120GB SSD, DVDRW, Windows 7 ","iBUYPOWER TD742 Gaming PC - Intel Core i7-4770 3.40GHz, 8GB Memory, 500GB HDD, 120GB SSD, DVDRW, Windows 7 ",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"iBUYPOWER TD742 Gaming PC - Intel Core i7-4770 3.40GHz, 8GB Memory",0,simple,,,,,
admin,base,Default,simple,,,0,StarTech.com Dual Port Gigabit PCI Express Network,,,,,,tp-link-wireless-n600-dual-band-gigabit-router,tp-link-wireless-n600-dual-band-gigabit-router.html,,No layout updates,Product Info Column, ,Use config,Use config,No,69.99,,100,,Enabled,No,"Catalog, Search",None,StarTech.com Dual Port Gigabit PCI Express Network,StarTech.com Dual Port Gigabit PCI Express Network,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,StarTech.com Dual Port Gigabit PCI Express Network,0,simple,,,,,
